twitter_id,label,__split
1389481953460690945,positive,val
1389481480762576896,positive,test
1389505081825890305,positive,train
1389910722633768963,positive,train
1389955801507377156,positive,train
1390704227773816833,positive,test
1390701559919661063,positive,test
1390698195710365700,positive,train
1391651994557878272,positive,train
1391650824368103424,positive,test
1391646890542907392,positive,val
1391769756043259906,positive,train
1391788199027019781,positive,val
1391787557235707904,positive,train
1391785621082021891,positive,val
1391784595926945800,positive,train
1391890839249563648,positive,train
1393127289362259969,positive,train
1393127083631685634,positive,train
1394596094659731461,positive,test
1394685342037458946,positive,test
1394685111740866566,positive,train
1394742534300213249,positive,train
1394880543066624004,positive,val
1395431794363834370,positive,train
1395417476473802754,positive,val
1395488256326766599,positive,test
1395692092609925124,positive,train
1395743521819316229,positive,val
1396705629201440768,positive,train
1397127759068028928,positive,test
1397126475585888257,positive,train
1397233104666963976,positive,val
1397226485908451338,positive,train
1397455856011292673,positive,val
1397455367953649667,positive,train
1397455366397599751,positive,train
1397973462094913536,positive,val
1398668485773955073,positive,train
1399782192243486731,positive,train
1400180422110232579,positive,train
1401928394061791240,positive,train
1401928033133600772,positive,test
1402279248233041920,positive,train
1402294348557930500,positive,val
1402676498327277576,positive,train
1403721250753683458,positive,test
1404091388409614347,positive,train
1404529073116913668,positive,test
1404657503418388482,positive,train
1404745497814790153,positive,train
1404810929154400256,positive,train
1404831062467956744,positive,train
1404880144834117639,positive,test
1405540862793195528,positive,test
1406242620133752832,positive,train
1406671265381990402,positive,train
1407008473410379777,positive,val
1407003407412613125,positive,train
1406995322950148098,positive,train
1407411016854605827,positive,test
1408048512877613061,positive,train
1408132811232628738,positive,train
1408457180660043782,positive,train
1408454949273583616,positive,val
1408451026655617031,positive,train
1408447391762579460,positive,test
1408673976386215941,positive,train
1408709767233773572,positive,train
1408810572540428288,positive,val
1409553994121371652,positive,test
1409769293768794119,positive,test
1410161190752317442,positive,train
1410594035564167168,positive,train
1410931269437820947,positive,test
1412482014079508488,positive,test
1412778428839841794,positive,test
1412798182342467588,positive,test
1413083205834584068,positive,train
1413422838011285504,positive,test
1413745072580055042,positive,train
1414522527569879042,positive,test
1414977924789329925,positive,train
1414970806355046408,positive,train
1415011150048239619,positive,train
1416035834051108866,positive,train
1416832524374904833,positive,train
1417531712079343626,positive,val
1417575181623734275,positive,train
1417620364687986696,positive,train
1417750580144054274,positive,train
1417749552157929472,positive,test
1417799225597997060,positive,test
1418125338543071232,positive,val
1418235674055086080,positive,train
1418225945593487360,positive,train
1418254747681935365,positive,test
1418489812517068801,positive,train
1418517045998718976,positive,train
1418604835541164034,positive,train
1418604635254771716,positive,train
1418602002058125324,positive,train
1418599694742269967,positive,train
1418850695332212742,positive,test
1419281033632141316,positive,val
1419311681256177664,positive,test
1420092923295662081,positive,train
1420092386261229574,positive,test
1420111891968442380,positive,train
1420130046652690443,positive,train
1420157222873612292,positive,train
1420377991780122624,positive,train
1420453386529423360,positive,train
1420486120538836994,positive,test
1420467391935488013,positive,train
1420466710667214852,positive,train
1420670446593249280,positive,train
1420669927774507012,positive,train
1420665125569236997,positive,val
1420761097406083072,positive,train
1420749432744673286,positive,train
1420779375868395522,positive,train
1420776812771168258,positive,train
1420790538777804804,positive,train
1420789354885156878,positive,train
1420806354441232387,positive,train
1420794410900627459,positive,train
1421033025001902088,positive,train
1421031057428676609,positive,test
1421063245880827904,positive,val
1421060606774456328,positive,train
1421100770313834501,positive,val
1421111382196559881,positive,train
1421404019893968899,positive,train
1421545954092666880,positive,train
1421821768705130500,positive,train
1422073055405387777,positive,val
1422104931507580928,positive,train
1422229076438392837,positive,train
1422225830508482561,positive,train
1422237004155133957,positive,train
1422232769061703683,positive,train
1422263428039815171,positive,train
1422308728330612749,positive,train
1422297613160927241,positive,train
1422466969178157056,positive,val
1422459274287095808,positive,train
1422502241727025153,positive,test
1422500702983688193,positive,train
1422525152689070081,positive,train
1422519996907868163,positive,test
1422514177499926533,positive,test
1422935364327526405,positive,test
1422920259959283712,positive,train
1422973105648013314,positive,train
1423003865990017030,positive,test
1423003627795501056,positive,train
1423281435129958401,positive,test
1423312476515586051,positive,train
1423292710090416128,positive,test
1423317759644114950,positive,val
1423315551024201729,positive,train
1423358148715417603,positive,val
1423552822449213440,positive,train
1423609799967592452,positive,train
1423904089453248512,positive,test
1424292440165556224,positive,val
1424730393899642881,positive,val
1424769946429575168,positive,train
1424841672794513414,positive,val
1425489312670527495,positive,val
1425487640317599744,positive,train
1425485172443594758,positive,train
1425691492123820032,positive,val
1425785195240869891,positive,train
1425778298743885824,positive,train
1425938488625610756,positive,train
1426058899791224832,positive,train
1427193416215973897,positive,train
1427207757204131840,positive,train
1427721900596371461,positive,train
1427854232057782274,positive,test
1428583170098745347,positive,train
1428809058753122308,positive,train
1429036558254960651,positive,train
1429444502335508480,positive,val
1429750666453520385,positive,test
1429836070355677192,positive,val
1429835297789972480,positive,test
1429911348247502857,positive,test
1430160465745760256,positive,val
1430157946852360201,positive,val
1430196482091667462,positive,train
1430216605091340293,positive,train
1430474879409786882,positive,train
1430950670438436865,positive,train
1430941863213551618,positive,train
1430962088143474691,positive,train
1431783783334809603,positive,test
1431870683458555906,positive,train
1432538727683870722,positive,train
1432765331135729669,positive,test
1432810507954794499,positive,val
1432975251139407874,positive,val
1432969835537997824,positive,val
1432968032448618496,positive,train
1432965938354298881,positive,val
1433018569311375364,positive,test
1433011096793792514,positive,train
1433726460599078912,positive,train
1433723350677954561,positive,train
1434592407761326080,positive,train
1434891047239290884,positive,train
1435030190372032514,positive,train
1435271114712887303,positive,train
1435270550948139014,positive,train
1435266609153654784,positive,test
1435569926908043267,positive,train
1435634035611611136,positive,train
1435961437659152399,positive,train
1436396555519467521,positive,test
1436381457614659586,positive,val
1437320140647960582,positive,train
1437319302089256960,positive,train
1437313946726375428,positive,test
1437716016352542728,positive,train
1437846108860870656,positive,val
1438532915084804102,positive,val
1438530920072499206,positive,train
1438529710951047174,positive,train
1439303215930134537,positive,test
1439363607234547723,positive,train
1439515134871879688,positive,test
